Season,Name,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+,playerId
2019,"Khris Davis","OAK",96,0.07291667,0.26041667,0.28,0.26966292,0.32291667,0.53932584,0.86224251,0.26966292,0.29824561,14.833058660410426,2.750679796122097,0.3530843584161056,120.85314376354835,9112
2019,"Buster Posey","SFG",94,0.12765957,0.12765957,1,0.25609756,0.35106383,0.45121951,0.80228334,0.19512195,0.26865672,13.654907118425147,1.824244480476156,0.34238799645545637,110.06823056230337,9166
2019,"Paul Goldschmidt","STL",119,0.14285714,0.32773109,0.43589744,0.25490196,0.36134454,0.45098039,0.81232493,0.19607843,0.35087719,17.605939546798684,2.6288240796079405,0.345493117631492,112.10199280802111,9218
2019,"Starling Marte","PIT",119,0.02521008,0.21008403,0.12,0.27433628,0.30508475,0.46017699,0.76526174,0.18584071,0.32142857,15.049548726796493,0.07243325960574949,0.32064120900833,95.82472998108578,9241
2019,"Keon Broxton","2 Tms",51,0.07843137,0.37254902,0.21052632,0.23404255,0.29411765,0.34042553,0.63454318,0.10638298,0.37037037,4.49467978513776,-1.9240839865154156,0.2762921697953168,68.51396236327103,9253
2019,"AJ Pollock","LAD",53,0.0754717,0.22641509,0.33333333,0.21276596,0.26415094,0.27659574,0.54074668,0.06382978,0.27027027,2.385738730942733,-4.284741267049783,0.22641194783724272,34.10735956390095,9256
2019,"Chris Davis","BAL",73,0.08219178,0.45205479,0.18181818,0.18181818,0.26027397,0.3030303,0.56330427,0.12121212,0.32258065,4.283631779358465,-4.904010482027453,0.24222148872084087,45.89736390711448,9272
2019,"Josh Phegley","OAK",73,0.05479452,0.16438356,0.33333333,0.33823529,0.38356164,0.63235294,1.01591458,0.29411765,0.35294118,15.420814430960279,6.233172169574362,0.41871630002374516,165.22772454262304,9308
2019,"Evan Longoria","SFG",102,0.10784314,0.18627451,0.57894737,0.28409091,0.37254902,0.54545455,0.91800357,0.26136364,0.296875,18.277382908106805,5.439855364800454,0.3816344188708885,135.77347285816188,9368
2019,"Matt Adams","WSN",51,0.01960784,0.37254902,0.05263158,0.26530612,0.2745098,0.46938776,0.74389756,0.20408164,0.37931034,5.732840096707286,-0.6859236749458888,0.30437792866837743,85.17276386711026,9393
2019,"David Freese","LAD",51,0.19607843,0.15686275,1.25,0.26829268,0.41176471,0.56097561,0.97274032,0.29268293,0.26666667,10.224588440115932,3.805824668462756,0.40626631881676467,151.90663652882355,9549
2019,"Yan Gomes","WSN",70,0.08571429,0.28571429,0.3,0.24193548,0.32857143,0.30645161,0.63502304,0.06451613,0.34146341,6.420709102698485,-2.3893588191784234,0.28044926342756854,69.50019806428132,9627
2019,"Justin Bour","LAA",50,0.1,0.34,0.29411765,0.13333333,0.22,0.33333333,0.55333333,0.2,0.15384615,2.708443586323566,-3.584462072159939,0.23700289130210878,42.36900458940015,9744
2019,"Christian Vazquez","BOS",85,0.04705882,0.2,0.23529412,0.25,0.28235294,0.4375,0.71985294,0.1875,0.26666667,8.869114834762703,-1.828824784659255,0.29504660694372087,81.6130904013693,9774
2019,"Jason Kipnis","CLE",82,0.04878049,0.18292683,0.26666667,0.19736842,0.2345679,0.26315789,0.49772579,0.06578947,0.24193548,2.9921298642430676,-7.328235415669881,0.21655026777291003,28.540728711686498,9776
2019,"Nolan Arenado","COL",126,0.07142857,0.0952381,0.75,0.29059829,0.34126984,0.58974359,0.93101343,0.2991453,0.26041667,22.395414284090897,6.537292024712463,0.379958544254303,134.67582470514523,9777
2019,"Brian Dozier","WSN",113,0.08849558,0.24778761,0.35714286,0.24509804,0.31858407,0.48039216,0.79897623,0.23529412,0.26865672,15.726153954529478,1.5041871663567556,0.3353364182784494,105.4496560667876,9810
2019,"Andrew McCutchen","PHI",125,0.128,0.224,0.57142857,0.26605505,0.36,0.48623853,0.84623853,0.22018348,0.31578947,19.803333190556106,4.071069044347342,0.35761418914794924,120.04093503612718,9847
2019,"DJ LeMahieu","NYY",98,0.05102041,0.1122449,0.45454545,0.33333333,0.36082474,0.46666667,0.82749141,0.13333334,0.35443038,14.716516590341392,2.3824214997137214,0.3480607197456753,117.4565985063844,9874
2019,"Jay Bruce","2 Tms",101,0.02970297,0.22772277,0.13043478,0.26315789,0.28712871,0.62105263,0.90818134,0.35789474,0.24615385,16.40737179859475,3.6957023684580688,0.36226771373559935,126.9895732306209,9892
2019,"Brett Gardner","NYY",102,0.11764706,0.1372549,0.85714286,0.25842697,0.34313725,0.40449438,0.74763163,0.14606741,0.29333333,12.942993354486108,0.10546581117975645,0.32113321505340875,99.25057407868695,9927
