Season,Name,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+,playerId
2020,"Trent Grisham","SDP",126,0.13492063,0.28571429,0.47222222,0.25471698,0.36,0.47169811,0.83169811,0.21698113,0.3125,19.944256106434075,4.12767455917379,0.3585898633003235,129.71171592824666,18564
2020,"Luis Arraez","MIN",62,0.08064516,0.06451613,1.25,0.33928571,0.38709677,0.46428571,0.85138248,0.125,0.35849057,10.251307665150918,2.468545316499033,0.3669529316886779,132.24373276418473,18568
2020,"Brandon Lowe","TBR",109,0.13761468,0.23853211,0.57692308,0.25274725,0.36697248,0.53846154,0.90543402,0.28571429,0.28333333,19.36591048116493,5.683312158535003,0.3815614701411046,151.35706578093894,18882
2020,"Danny Mendick","CHW",64,0.046875,0.28125,0.16666667,0.26666667,0.296875,0.43333333,0.73020833,0.16666666,0.34146341,7.500252248512564,-0.5335669500958348,0.30988027434796095,99.41396868057714,18889
2020,"Leody Taveras","TEX",68,0.10294118,0.35294118,0.29166667,0.27868852,0.35294118,0.45901639,0.81195757,0.18032787,0.42857143,10.296170901779513,1.7602380032580898,0.35044305201839,104.19873736683599,18900
2020,"Will Smith","LAD",75,0.13333333,0.12,1.11111111,0.296875,0.38666667,0.671875,1.05854167,0.375,0.24489796,16.600303918924133,7.185672045554918,0.43331974347432456,181.97049738049878,19197
2020,"Yuli Gurriel","HOU",113,0.05309735,0.08849558,0.6,0.25,0.30088496,0.41346154,0.7143465,0.16346154,0.25,12.970779466220122,-1.2139325563228327,0.30702880947990757,99.97482803757889,19198
2020,"Lourdes Gurriel Jr.","TOR",105,0.06666667,0.21904762,0.30434783,0.26530612,0.31428571,0.41836735,0.73265306,0.15306123,0.31944444,12.915229715995476,-0.265254906721427,0.31676748877479916,100.334305498371,19238
2020,"Pete Alonso","NYM",113,0.0619469,0.24778761,0.25,0.25490196,0.32743363,0.50980392,0.83723755,0.25490196,0.28358209,17.32834005082301,3.1436280282800535,0.3527351734893663,131.39168772456765,19251
2020,"Cavan Biggio","TOR",134,0.15671642,0.24626866,0.63636364,0.25454545,0.3880597,0.43636364,0.82442334,0.18181819,0.32876712,21.84420123225173,5.023392285165395,0.36419455373465126,132.79812576452906,19252
